param_eta;param_max_depth;param_min_child_weight;param_n_estimators;mean_test_score;rank_test_score
0.1;10;7;350;0.807077626;1645
0.1;10;7;400;0.80848554;1341
0.1;10;7;450;0.8043379;2002
0.1;10;8;0;0.488261035;2881
0.1;10;8;50;0.808504566;1321
0.1;10;8;100;0.812652207;766
0.1;10;8;150;0.815372907;481
0.1;10;8;200;0.812614155;813
0.1;10;8;250;0.809836377;1179
0.1;10;8;300;0.808466514;1365
0.1;10;8;350;0.807096651;1583
0.1;10;8;400;0.802929985;2256
0.1;10;8;450;0.805688737;1844
0.1;10;9;0;0.488261035;2881
0.1;10;9;50;0.814060122;580
0.1;10;9;100;0.818131659;256
0.1;10;9;150;0.819482496;194
0.1;10;9;200;0.819501522;186
0.1;10;9;250;0.818131659;259
0.1;10;9;300;0.818150685;247
0.1;10;9;350;0.815410959;466
0.1;10;9;400;0.81402207;607
0.1;10;9;450;0.819520548;165
0.1;10;10;0;0.488261035;2881
0.1;10;10;50;0.81130137;922
0.1;10;10;100;0.809855403;1148
0.1;10;10;150;0.814003044;632
0.1;10;10;200;0.818112633;280
0.1;10;10;250;0.816761796;359
0.1;10;10;300;0.823668189;33
0.1;10;10;350;0.826445967;7
0.1;10;10;400;0.819577626;141
0.1;10;10;450;0.820928463;96
0.2;3;1;0;0.488261035;2881
0.2;3;1;50;0.811358447;912
0.2;3;1;100;0.820966514;83
0.2;3;1;150;0.818150685;247
0.2;3;1;200;0.816761796;378
0.2;3;1;250;0.818207763;229
0.2;3;1;300;0.819596651;134
0.2;3;1;350;0.820966514;83
0.2;3;1;400;0.816780822;356
0.2;3;1;450;0.812652207;766
0.2;3;2;0;0.488261035;2881
0.2;3;2;50;0.816875951;326
0.2;3;2;100;0.80858067;1270
0.2;3;2;150;0.804433029;1932
0.2;3;2;200;0.808542618;1276
0.2;3;2;250;0.808523592;1289
0.2;3;2;300;0.809874429;1127
0.2;3;2;350;0.81402207;607
0.2;3;2;400;0.819520548;165
0.2;3;2;450;0.818169711;239
0.2;3;3;0;0.488261035;2881
0.2;3;3;50;0.811320396;919
0.2;3;3;100;0.808447489;1402
0.2;3;3;150;0.801636225;2325
0.2;3;3;200;0.800209285;2488
0.2;3;3;250;0.801579148;2386
0.2;3;3;300;0.800190259;2518
0.2;3;3;350;0.794653729;2831
0.2;3;3;400;0.794653729;2840
0.2;3;3;450;0.797393455;2739
0.2;3;4;0;0.488261035;2881
0.2;3;4;50;0.808561644;1275
0.2;3;4;100;0.794748858;2805
0.2;3;4;150;0.800171233;2529
0.2;3;4;200;0.794653729;2831
0.2;3;4;250;0.804356925;1977
0.2;3;4;300;0.800152207;2551
0.2;3;4;350;0.801541096;2432
0.2;3;4;400;0.802891933;2309
0.2;3;4;450;0.807020548;1705
0.2;3;5;0;0.488261035;2881
0.2;3;5;50;0.816875951;326
0.2;3;5;100;0.811244292;961
0.2;3;5;150;0.80576484;1756
0.2;3;5;200;0.811263318;940
0.2;3;5;250;0.808504566;1321
0.2;3;5;300;0.808504566;1321
0.2;3;5;350;0.8070586;1661
0.2;3;5;400;0.801560122;2399
0.2;3;5;450;0.79880137;2639
0.2;3;6;0;0.488261035;2881
0.2;3;6;50;0.812671233;754
0.2;3;6;100;0.80848554;1341
0.2;3;6;150;0.801617199;2342
0.2;3;6;200;0.807134703;1538
0.2;3;6;250;0.804394977;1938
0.2;3;6;300;0.802987062;2167
0.2;3;6;350;0.798858447;2593
0.2;3;6;400;0.798820396;2615
0.2;3;6;450;0.800228311;2474
0.2;3;7;0;0.488261035;2881
0.2;3;7;50;0.814060122;580
0.2;3;7;100;0.807172755;1519
0.2;3;7;150;0.805783866;1752
0.2;3;7;200;0.809912481;1098
0.2;3;7;250;0.803006088;2152
0.2;3;7;300;0.809893455;1114
0.2;3;7;350;0.808466514;1365
0.2;3;7;400;0.809855403;1158
0.2;3;7;450;0.805707763;1817
0.2;3;8;0;0.488261035;2881
0.2;3;8;50;0.819539574;153
0.2;3;8;100;0.815410959;466
0.2;3;8;150;0.811263318;952
0.2;3;8;200;0.811244292;961
0.2;3;8;250;0.812652207;766
0.2;3;8;300;0.809855403;1158
0.2;3;8;350;0.812614155;813
0.2;3;8;400;0.813984018;655
0.2;3;8;450;0.815372907;481
0.2;3;9;0;0.488261035;2881
0.2;3;9;50;0.81130137;922
0.2;3;9;100;0.812614155;811
0.2;3;9;150;0.81120624;1024
0.2;3;9;200;0.815372907;481
0.2;3;9;250;0.814041096;593
0.2;3;9;300;0.822317352;55
0.2;3;9;350;0.809912481;1098
0.2;3;9;400;0.805802892;1744
0.2;3;9;450;0.811282344;935
0.2;3;10;0;0.488261035;2881
0.2;3;10;50;0.815391933;474
0.2;3;10;100;0.819539574;158
0.2;3;10;150;0.825095129;19
0.2;3;10;200;0.822317352;55
0.2;3;10;250;0.818226788;224
0.2;3;10;300;0.818226788;226
0.2;3;10;350;0.822336377;53
0.2;3;10;400;0.818207763;227
0.2;3;10;450;0.8195586;147
0.2;4;1;0;0.488261035;2881
0.2;4;1;50;0.813984018;655
0.2;4;1;100;0.801560122;2428
0.2;4;1;150;0.816666667;413
0.2;4;1;200;0.822222222;69
0.2;4;1;250;0.815334855;517
0.2;4;1;300;0.813945967;698
0.2;4;1;350;0.81120624;1024
0.2;4;1;400;0.812576104;843
0.2;4;1;450;0.811187215;1043
0.2;4;2;0;0.488261035;2881
0.2;4;2;50;0.805840944;1739
0.2;4;2;100;0.816761796;359
0.2;4;2;150;0.813964992;674
0.2;4;2;200;0.816704718;398
0.2;4;2;250;0.819444444;209
0.2;4;2;300;0.809836377;1179
0.2;4;2;350;0.813964992;674
0.2;4;2;400;0.815353881;505
0.2;4;2;450;0.819501522;186
0.2;4;3;0;0.488261035;2881
0.2;4;3;50;0.815449011;448
0.2;4;3;100;0.81674277;380
0.2;4;3;150;0.808371385;1491
0.2;4;3;200;0.808390411;1479
0.2;4;3;250;0.808428463;1431
0.2;4;3;300;0.801560122;2428
0.2;4;3;350;0.801560122;2399
0.2;4;3;400;0.800190259;2518
0.2;4;3;450;0.807096651;1592
0.2;4;4;0;0.488261035;2881
0.2;4;4;50;0.805840944;1740
0.2;4;4;100;0.800285388;2464
0.2;4;4;150;0.800247336;2468
0.2;4;4;200;0.805745814;1782
0.2;4;4;250;0.802968037;2191
0.2;4;4;300;0.797469559;2690
0.2;4;4;350;0.797469559;2690
0.2;4;4;400;0.804356925;1977
0.2;4;4;450;0.801617199;2342
0.2;4;5;0;0.488261035;2881
0.2;4;5;50;0.808504566;1306
0.2;4;5;100;0.804318874;2029
0.2;4;5;150;0.808466514;1384
0.2;4;5;200;0.805707763;1827
0.2;4;5;250;0.805688737;1844
0.2;4;5;300;0.805726788;1792
0.2;4;5;350;0.807096651;1583
0.2;4;5;400;0.8043379;2002
0.2;4;5;450;0.807096651;1592
0.2;4;6;0;0.488261035;2881
0.2;4;6;50;0.800266362;2465
0.2;4;6;100;0.800209285;2488
0.2;4;6;150;0.807153729;1527
0.2;4;6;200;0.805745814;1774
0.2;4;6;250;0.798782344;2645
0.2;4;6;300;0.79608067;2763
0.2;4;6;350;0.802910959;2286
0.2;4;6;400;0.796061644;2779
0.2;4;6;450;0.8043379;2002
0.2;4;7;0;0.488261035;2881
0.2;4;7;50;0.814060122;580
0.2;4;7;100;0.816818874;336
0.2;4;7;150;0.805726788;1792
0.2;4;7;200;0.808504566;1321
0.2;4;7;250;0.802987062;2178
0.2;4;7;300;0.807115677;1561
0.2;4;7;350;0.811244292;961
0.2;4;7;400;0.807115677;1580
0.2;4;7;450;0.809836377;1196
0.2;4;8;0;0.488261035;2881
0.2;4;8;50;0.816780822;356
0.2;4;8;100;0.812614155;813
0.2;4;8;150;0.812614155;813
0.2;4;8;200;0.809893455;1114
0.2;4;8;250;0.807096651;1592
0.2;4;8;300;0.809893455;1114
0.2;4;8;350;0.805745814;1782
0.2;4;8;400;0.805745814;1782
0.2;4;8;450;0.8043379;2002
0.2;4;9;0;0.488261035;2881
0.2;4;9;50;0.814041096;593
0.2;4;9;100;0.81120624;1024
0.2;4;9;150;0.815372907;481
0.2;4;9;200;0.815353881;505
0.2;4;9;250;0.814003044;632
0.2;4;9;300;0.808504566;1306
0.2;4;9;350;0.805745814;1782
0.2;4;9;400;0.802929985;2256
0.2;4;9;450;0.805688737;1873
0.2;4;10;0;0.488261035;2881
0.2;4;10;50;0.819577626;137
0.2;4;10;100;0.820928463;96
0.2;4;10;150;0.820947489;86
0.2;4;10;200;0.816780822;354
0.2;4;10;250;0.815429985;454
0.2;4;10;300;0.825095129;19
0.2;4;10;350;0.822374429;49
0.2;4;10;400;0.816856925;328
0.2;4;10;450;0.818188737;232
0.2;5;1;0;0.488261035;2881
0.2;5;1;50;0.808447489;1402
0.2;5;1;100;0.81531583;530
0.2;5;1;150;0.815277778;539
0.2;5;1;200;0.813888889;721
0.2;5;1;250;0.815277778;539
0.2;5;1;300;0.818017504;303
0.2;5;1;350;0.813907915;712
0.2;5;1;400;0.811111111;1075
0.2;5;1;450;0.816647641;419
0.2;5;2;0;0.488261035;2881
0.2;5;2;50;0.81130137;932
0.2;5;2;100;0.816723744;384
0.2;5;2;150;0.805650685;1903
0.2;5;2;200;0.809798326;1232
0.2;5;2;250;0.802929985;2256
0.2;5;2;300;0.802949011;2238
0.2;5;2;350;0.8043379;2002
0.2;5;2;400;0.804299848;2066
0.2;5;2;450;0.808447489;1402
0.2;5;3;0;0.488261035;2881
0.2;5;3;50;0.805707763;1827
0.2;5;3;100;0.80424277;2125
0.2;5;3;150;0.80424277;2129
0.2;5;3;200;0.801484018;2454
0.2;5;3;250;0.805631659;1912
0.2;5;3;300;0.804299848;2066
0.2;5;3;350;0.798763318;2666
0.2;5;3;400;0.794634703;2841
0.2;5;3;450;0.791875951;2866
0.2;5;4;0;0.488261035;2881
0.2;5;4;50;0.809988584;1094
0.2;5;4;100;0.809855403;1158
0.2;5;4;150;0.797488584;2681
0.2;5;4;200;0.796099696;2756
0.2;5;4;250;0.794691781;2816
0.2;5;4;300;0.796061644;2773
0.2;5;4;350;0.798820396;2624
0.2;5;4;400;0.796061644;2773
0.2;5;4;450;0.794672755;2826
0.2;5;5;0;0.488261035;2881
0.2;5;5;50;0.809855403;1158
0.2;5;5;100;0.798744292;2668
0.2;5;5;150;0.800133181;2568
0.2;5;5;200;0.798763318;2664
0.2;5;5;250;0.796042618;2785
0.2;5;5;300;0.79880137;2639
0.2;5;5;350;0.79608067;2771
0.2;5;5;400;0.794672755;2827
0.2;5;5;450;0.79880137;2633
0.2;5;6;0;0.488261035;2881
0.2;5;6;50;0.808523592;1289
0.2;5;6;100;0.804318874;2052
0.2;5;6;150;0.807096651;1592
0.2;5;6;200;0.803025114;2142
0.2;5;6;250;0.807172755;1519
0.2;5;6;300;0.804394977;1938
0.2;5;6;350;0.802968037;2191
0.2;5;6;400;0.804394977;1938
0.2;5;6;450;0.802987062;2167
0.2;5;7;0;0.488261035;2881
0.2;5;7;50;0.820909437;104
0.2;5;7;100;0.808409437;1451
0.2;5;7;150;0.805688737;1844
0.2;5;7;200;0.809836377;1196
0.2;5;7;250;0.811168189;1059
0.2;5;7;300;0.809798326;1232
0.2;5;7;350;0.8097793;1237
0.2;5;7;400;0.804299848;2066
0.2;5;7;450;0.804299848;2066
0.2;5;8;0;0.488261035;2881
0.2;5;8;50;0.816704718;398
0.2;5;8;100;0.807020548;1705
0.2;5;8;150;0.808447489;1402
0.2;5;8;200;0.811168189;1059
0.2;5;8;250;0.813945967;698
0.2;5;8;300;0.812557078;866
0.2;5;8;350;0.8070586;1661
0.2;5;8;400;0.805688737;1844
0.2;5;8;450;0.801598174;2357
0.2;5;9;0;0.488261035;2881
0.2;5;9;50;0.825038052;21
0.2;5;9;100;0.820947489;86
0.2;5;9;150;0.826464992;6
0.2;5;9;200;0.822336377;53
0.2;5;9;250;0.819577626;141
0.2;5;9;300;0.816818874;343
0.2;5;9;350;0.815372907;481
0.2;5;9;400;0.811244292;961
0.2;5;9;450;0.812633181;779
0.2;5;10;0;0.488261035;2881
0.2;5;10;50;0.815372907;481
0.2;5;10;100;0.819577626;137
0.2;5;10;150;0.822260274;62
0.2;5;10;200;0.819539574;158
0.2;5;10;250;0.820947489;86
0.2;5;10;300;0.822298326;59
0.2;5;10;350;0.816799848;346
0.2;5;10;400;0.812671233;754
0.2;5;10;450;0.811263318;952
0.2;6;1;0;0.488261035;2881
0.2;6;1;50;0.816723744;384
0.2;6;1;100;0.820795282;125
0.2;6;1;150;0.818017504;303
0.2;6;1;200;0.824923896;24
0.2;6;1;250;0.826312785;18
0.2;6;1;300;0.822165145;78
0.2;6;1;350;0.818074581;292
0.2;6;1;400;0.819425419;211
0.2;6;1;450;0.818055556;297
0.2;6;2;0;0.488261035;2881
0.2;6;2;50;0.812576104;844
0.2;6;2;100;0.818074581;293
0.2;6;2;150;0.818093607;289
0.2;6;2;200;0.815372907;481
0.2;6;2;250;0.811225266;1011
0.2;6;2;300;0.812595129;838
0.2;6;2;350;0.812595129;838
0.2;6;2;400;0.812595129;838
0.2;6;2;450;0.812614155;813
0.2;6;3;0;0.488261035;2881
0.2;6;3;50;0.809855403;1158
0.2;6;3;100;0.801541096;2432
0.2;6;3;150;0.808466514;1384
0.2;6;3;200;0.808447489;1402
0.2;6;3;250;0.805688737;1844
0.2;6;3;300;0.801560122;2399
0.2;6;3;350;0.802929985;2256
0.2;6;3;400;0.798839422;2609
0.2;6;3;450;0.798839422;2609
0.2;6;4;0;0.488261035;2881
0.2;6;4;50;0.812633181;804
0.2;6;4;100;0.802891933;2295
0.2;6;4;150;0.802872907;2311
0.2;6;4;200;0.804261796;2113
0.2;6;4;250;0.804299848;2066
0.2;6;4;300;0.802910959;2286
0.2;6;4;350;0.801579148;2386
0.2;6;4;400;0.802949011;2238
0.2;6;4;450;0.798820396;2624
0.2;6;5;0;0.488261035;2881
0.2;6;5;50;0.80848554;1341
0.2;6;5;100;0.811225266;1011
0.2;6;5;150;0.801560122;2399
0.2;6;5;200;0.800209285;2488
0.2;6;5;250;0.801598174;2357
0.2;6;5;300;0.804318874;2029
0.2;6;5;350;0.800171233;2529
0.2;6;5;400;0.802929985;2256
0.2;6;5;450;0.804318874;2029
0.2;6;6;0;0.488261035;2881
0.2;6;6;50;0.823687215;28
0.2;6;6;100;0.812595129;831
0.2;6;6;150;0.802968037;2191
0.2;6;6;200;0.811225266;1000
0.2;6;6;250;0.807134703;1543
0.2;6;6;300;0.804356925;1977
0.2;6;6;350;0.807153729;1527
0.2;6;6;400;0.80576484;1756
0.2;6;6;450;0.809874429;1127
0.2;6;7;0;0.488261035;2881
0.2;6;7;50;0.819577626;137
0.2;6;7;100;0.800171233;2529
0.2;6;7;150;0.80424277;2129
0.2;6;7;200;0.808390411;1473
0.2;6;7;250;0.808466514;1384
0.2;6;7;300;0.805707763;1827
0.2;6;7;350;0.805688737;1844
0.2;6;7;400;0.804318874;2029
0.2;6;7;450;0.809836377;1179
0.2;6;8;0;0.488261035;2881
0.2;6;8;50;0.818112633;280
0.2;6;8;100;0.812633181;779
0.2;6;8;150;0.808504566;1306
0.2;6;8;200;0.809893455;1107
0.2;6;8;250;0.808504566;1306
0.2;6;8;300;0.808504566;1321
0.2;6;8;350;0.807096651;1592
0.2;6;8;400;0.802968037;2191
0.2;6;8;450;0.800247336;2468
0.2;6;9;0;0.488261035;2881
0.2;6;9;50;0.809836377;1179
0.2;6;9;100;0.823649163;40
0.2;6;9;150;0.822298326;59
0.2;6;9;200;0.814041096;595
0.2;6;9;250;0.818188737;232
0.2;6;9;300;0.819577626;137
0.2;6;9;350;0.818207763;227
0.2;6;9;400;0.812652207;766
0.2;6;9;450;0.81402207;607
0.2;6;10;0;0.488261035;2881
0.2;6;10;50;0.826445967;11
0.2;6;10;100;0.826388889;16
0.2;6;10;150;0.827777778;5
0.2;6;10;200;0.819501522;184
0.2;6;10;250;0.822336377;51
0.2;6;10;300;0.82370624;26
0.2;6;10;350;0.816761796;359
0.2;6;10;400;0.81674277;380
0.2;6;10;450;0.818112633;272
0.2;7;1;0;0.488261035;2881
0.2;7;1;50;0.818017504;303
0.2;7;1;100;0.813907915;712
0.2;7;1;150;0.816647641;416
0.2;7;1;200;0.813869863;729
0.2;7;1;250;0.815258752;544
0.2;7;1;300;0.811092085;1079
0.2;7;1;350;0.808314307;1509
0.2;7;1;400;0.805574581;1928
0.2;7;1;450;0.808333333;1506
0.2;7;2;0;0.488261035;2881
0.2;7;2;50;0.812652207;766
0.2;7;2;100;0.816704718;396
0.2;7;2;150;0.808428463;1431
0.2;7;2;200;0.8070586;1661
0.2;7;2;250;0.804299848;2066
0.2;7;2;300;0.807077626;1645
0.2;7;2;350;0.811225266;1011
0.2;7;2;400;0.813984018;665
0.2;7;2;450;0.812614155;813
0.2;7;3;0;0.488261035;2881
0.2;7;3;50;0.809855403;1158
0.2;7;3;100;0.807077626;1621
0.2;7;3;150;0.807077626;1645
0.2;7;3;200;0.802891933;2295
0.2;7;3;250;0.805669711;1889
0.2;7;3;300;0.804280822;2095
0.2;7;3;350;0.805669711;1889
0.2;7;3;400;0.802949011;2238
0.2;7;3;450;0.800209285;2488
0.2;7;4;0;0.488261035;2881
0.2;7;4;50;0.796023592;2790
0.2;7;4;100;0.801560122;2399
0.2;7;4;150;0.801579148;2386
0.2;7;4;200;0.803006088;2152
0.2;7;4;250;0.805688737;1844
0.2;7;4;300;0.805707763;1827
0.2;7;4;350;0.802929985;2256
0.2;7;4;400;0.804356925;1977
0.2;7;4;450;0.803006088;2152
0.2;7;5;0;0.488261035;2881
0.2;7;5;50;0.813964992;674
0.2;7;5;100;0.800190259;2510
0.2;7;5;150;0.805688737;1844
0.2;7;5;200;0.812576104;844
0.2;7;5;250;0.809836377;1196
0.2;7;5;300;0.797412481;2725
0.2;7;5;350;0.802910959;2279
0.2;7;5;400;0.796023592;2795
0.2;7;5;450;0.801560122;2399
0.2;7;6;0;0.488261035;2881
0.2;7;6;50;0.815429985;454
0.2;7;6;100;0.805726788;1792
0.2;7;6;150;0.804318874;2029
0.2;7;6;200;0.808466514;1384
0.2;7;6;250;0.808466514;1384
0.2;7;6;300;0.805688737;1844
0.2;7;6;350;0.800190259;2518
0.2;7;6;400;0.800190259;2510
0.2;7;6;450;0.805688737;1844
0.2;7;7;0;0.488261035;2881
0.2;7;7;50;0.822241248;67
0.2;7;7;100;0.81946347;207
0.2;7;7;150;0.818112633;280
0.2;7;7;200;0.819482496;194
0.2;7;7;250;0.818112633;280
0.2;7;7;300;0.805726788;1792
0.2;7;7;350;0.80848554;1341
0.2;7;7;400;0.801579148;2386
0.2;7;7;450;0.802968037;2191
0.2;7;8;0;0.488261035;2881
0.2;7;8;50;0.823687215;28
0.2;7;8;100;0.814041096;595
0.2;7;8;150;0.809893455;1114
0.2;7;8;200;0.809855403;1158
0.2;7;8;250;0.805707763;1817
0.2;7;8;300;0.797450533;2702
0.2;7;8;350;0.798820396;2615
0.2;7;8;400;0.796042618;2785
0.2;7;8;450;0.798782344;2645
0.2;7;9;0;0.488261035;2881
0.2;7;9;50;0.816723744;384
0.2;7;9;100;0.823668189;33
0.2;7;9;150;0.816704718;398
0.2;7;9;200;0.819539574;153
0.2;7;9;250;0.818131659;259
0.2;7;9;300;0.812671233;754
0.2;7;9;350;0.805745814;1774
0.2;7;9;400;0.801598174;2357
0.2;7;9;450;0.804318874;2029
0.2;7;10;0;0.488261035;2881
0.2;7;10;50;0.81946347;203
0.2;7;10;100;0.822222222;70
0.2;7;10;150;0.822222222;70
0.2;7;10;200;0.823649163;40
0.2;7;10;250;0.829223744;1
0.2;7;10;300;0.826407915;12
0.2;7;10;350;0.819520548;175
0.2;7;10;400;0.819520548;175
0.2;7;10;450;0.820890411;113
0.2;8;1;0;0.488261035;2881
0.2;8;1;50;0.811092085;1084
0.2;8;1;100;0.812480974;892
0.2;8;1;150;0.811092085;1079
0.2;8;1;200;0.815258752;544
0.2;8;1;250;0.81803653;301
0.2;8;1;300;0.819387367;215
0.2;8;1;350;0.817998478;309
0.2;8;1;400;0.816628615;421
0.2;8;1;450;0.817998478;311
0.2;8;2;0;0.488261035;2881
0.2;8;2;50;0.809760274;1249
0.2;8;2;100;0.809798326;1224
0.2;8;2;150;0.804280822;2095
0.2;8;2;200;0.798744292;2667
0.2;8;2;250;0.798744292;2668
0.2;8;2;300;0.800152207;2562
0.2;8;2;350;0.798763318;2662
0.2;8;2;400;0.800152207;2551
0.2;8;2;450;0.802910959;2279
0.2;8;3;0;0.488261035;2881
0.2;8;3;50;0.807077626;1621
0.2;8;3;100;0.813964992;674
0.2;8;3;150;0.797393455;2736
0.2;8;3;200;0.804280822;2095
0.2;8;3;250;0.802891933;2295
0.2;8;3;300;0.798744292;2668
0.2;8;3;350;0.800171233;2529
0.2;8;3;400;0.796004566;2800
0.2;8;3;450;0.796004566;2800
0.2;8;4;0;0.488261035;2881
0.2;8;4;50;0.805669711;1889
0.2;8;4;100;0.808428463;1431
0.2;8;4;150;0.804318874;2052
0.2;8;4;200;0.8070586;1661
0.2;8;4;250;0.8070586;1661
0.2;8;4;300;0.802910959;2279
0.2;8;4;350;0.804318874;2052
0.2;8;4;400;0.808447489;1402
0.2;8;4;450;0.808466514;1384
0.2;8;5;0;0.488261035;2881
0.2;8;5;50;0.818131659;259
0.2;8;5;100;0.818112633;280
0.2;8;5;150;0.812614155;813
0.2;8;5;200;0.80576484;1756
0.2;8;5;250;0.797469559;2690
0.2;8;5;300;0.800228311;2482
0.2;8;5;350;0.798858447;2593
0.2;8;5;400;0.802987062;2178
0.2;8;5;450;0.797431507;2708
0.2;8;6;0;0.488261035;2881
0.2;8;6;50;0.816761796;359
0.2;8;6;100;0.816799848;346
0.2;8;6;150;0.807134703;1543
0.2;8;6;200;0.804394977;1938
0.2;8;6;250;0.811225266;1011
0.2;8;6;300;0.809855403;1158
0.2;8;6;350;0.81674277;380
0.2;8;6;400;0.815372907;481
0.2;8;6;450;0.815334855;515
0.2;8;7;0;0.488261035;2881
0.2;8;7;50;0.819501522;186
0.2;8;7;100;0.812633181;804
0.2;8;7;150;0.803006088;2152
0.2;8;7;200;0.804318874;2052
0.2;8;7;250;0.811187215;1043
0.2;8;7;300;0.813964992;674
0.2;8;7;350;0.809836377;1179
0.2;8;7;400;0.807077626;1621
0.2;8;7;450;0.800209285;2488
0.2;8;8;0;0.488261035;2881
0.2;8;8;50;0.819539574;158
0.2;8;8;100;0.820928463;96
0.2;8;8;150;0.807172755;1521
0.2;8;8;200;0.812652207;762
0.2;8;8;250;0.809874429;1127
0.2;8;8;300;0.802987062;2178
0.2;8;8;350;0.801617199;2342
0.2;8;8;400;0.800228311;2482
0.2;8;8;450;0.801598174;2357
0.2;8;9;0;0.488261035;2881
0.2;8;9;50;0.815372907;481
0.2;8;9;100;0.820909437;104
0.2;8;9;150;0.816685693;408
0.2;8;9;200;0.818112633;272
0.2;8;9;250;0.818112633;272
0.2;8;9;300;0.812633181;779
0.2;8;9;350;0.809893455;1107
0.2;8;9;400;0.808504566;1306
0.2;8;9;450;0.809874429;1127
0.2;8;10;0;0.488261035;2881
0.2;8;10;50;0.81946347;203
0.2;8;10;100;0.822222222;70
0.2;8;10;150;0.822222222;70
0.2;8;10;200;0.823649163;40
0.2;8;10;250;0.829223744;1
0.2;8;10;300;0.826407915;12
0.2;8;10;350;0.819520548;175
0.2;8;10;400;0.819520548;175
0.2;8;10;450;0.820890411;113
0.2;9;1;0;0.488261035;2881
0.2;9;1;50;0.819330289;220
0.2;9;1;100;0.811015982;1091
0.2;9;1;150;0.8152207;561
0.2;9;1;200;0.812423896;906
0.2;9;1;250;0.808333333;1504
0.2;9;1;300;0.804166667;2136
0.2;9;1;350;0.806925419;1736
0.2;9;1;400;0.806925419;1736
0.2;9;1;450;0.809665145;1267
0.2;9;2;0;0.488261035;2881
0.2;9;2;50;0.815277778;537
0.2;9;2;100;0.80696347;1731
0.2;9;2;150;0.802853881;2317
0.2;9;2;200;0.808371385;1491
0.2;9;2;250;0.809741248;1257
0.2;9;2;300;0.808371385;1491
0.2;9;2;350;0.808390411;1479
0.2;9;2;400;0.8097793;1237
0.2;9;2;450;0.807020548;1705
0.2;9;3;0;0.488261035;2881
0.2;9;3;50;0.816723744;384
0.2;9;3;100;0.819482496;194
0.2;9;3;150;0.808523592;1286
0.2;9;3;200;0.808447489;1402
0.2;9;3;250;0.809817352;1201
0.2;9;3;300;0.807039574;1683
0.2;9;3;350;0.807096651;1592
0.2;9;3;400;0.8043379;2002
0.2;9;3;450;0.805707763;1817
0.2;9;4;0;0.488261035;2881
0.2;9;4;50;0.808466514;1365
0.2;9;4;100;0.80152207;2444
0.2;9;4;150;0.8070586;1661
0.2;9;4;200;0.805669711;1889
0.2;9;4;250;0.809817352;1201
0.2;9;4;300;0.808447489;1402
0.2;9;4;350;0.8070586;1661
0.2;9;4;400;0.805688737;1844
0.2;9;4;450;0.804299848;2066
0.2;9;5;0;0.488261035;2881
0.2;9;5;50;0.818150685;247
0.2;9;5;100;0.815353881;510
0.2;9;5;150;0.812576104;844
0.2;9;5;200;0.807115677;1561
0.2;9;5;250;0.811263318;940
0.2;9;5;300;0.811244292;961
0.2;9;5;350;0.811244292;961
0.2;9;5;400;0.811244292;961
0.2;9;5;450;0.811225266;1011
0.2;9;6;0;0.488261035;2881
0.2;9;6;50;0.815372907;481
0.2;9;6;100;0.807096651;1592
0.2;9;6;150;0.800247336;2468
0.2;9;6;200;0.801598174;2357
0.2;9;6;250;0.801598174;2357
0.2;9;6;300;0.802929985;2256
0.2;9;6;350;0.802929985;2256
0.2;9;6;400;0.805688737;1844
0.2;9;6;450;0.804318874;2029
0.2;9;7;0;0.488261035;2881
0.2;9;7;50;0.818169711;240
0.2;9;7;100;0.811225266;1011
0.2;9;7;150;0.805745814;1774
0.2;9;7;200;0.802949011;2238
0.2;9;7;250;0.80848554;1341
0.2;9;7;300;0.814003044;632
0.2;9;7;350;0.811244292;961
0.2;9;7;400;0.807134703;1543
0.2;9;7;450;0.807115677;1561
0.2;9;8;0;0.488261035;2881
0.2;9;8;50;0.819539574;158
0.2;9;8;100;0.820928463;96
0.2;9;8;150;0.807172755;1521
0.2;9;8;200;0.812652207;762
0.2;9;8;250;0.809874429;1127
0.2;9;8;300;0.802987062;2178
0.2;9;8;350;0.801617199;2342
0.2;9;8;400;0.800228311;2482
0.2;9;8;450;0.801598174;2357
0.2;9;9;0;0.488261035;2881
0.2;9;9;50;0.815372907;481
0.2;9;9;100;0.820909437;104
0.2;9;9;150;0.816685693;408
0.2;9;9;200;0.818112633;272
0.2;9;9;250;0.818112633;272
0.2;9;9;300;0.812633181;779
0.2;9;9;350;0.809893455;1107
0.2;9;9;400;0.808504566;1306
0.2;9;9;450;0.809874429;1127
0.2;9;10;0;0.488261035;2881
0.2;9;10;50;0.81946347;203
0.2;9;10;100;0.822222222;70
0.2;9;10;150;0.822222222;70
0.2;9;10;200;0.823649163;40
0.2;9;10;250;0.829223744;1
0.2;9;10;300;0.826407915;12
0.2;9;10;350;0.819520548;175
0.2;9;10;400;0.819520548;175
0.2;9;10;450;0.820890411;113
0.2;10;1;0;0.488261035;2881
0.2;10;1;50;0.818055556;297
0.2;10;1;100;0.811092085;1079
0.2;10;1;150;0.811054033;1089
0.2;10;1;200;0.80696347;1731
0.2;10;1;250;0.809722222;1261
0.2;10;1;300;0.808352359;1499
0.2;10;1;350;0.811111111;1075
0.2;10;1;400;0.813888889;721
0.2;10;1;450;0.816647641;416
0.2;10;2;0;0.488261035;2881
0.2;10;2;50;0.812538052;872
0.2;10;2;100;0.808352359;1499
0.2;10;2;150;0.808333333;1506
0.2;10;2;200;0.801445967;2460
0.2;10;2;250;0.809741248;1257
